time,id,x,y,w,h
16783.00 ,10 ,358.80 ,401.88 ,36.43 ,79.92 
16783.00 ,12 ,265.91 ,267.42 ,28.20 ,73.38 
16783.00 ,11 ,398.29 ,418.11 ,33.17 ,84.82 
16816.00 ,1 ,292.78 ,259.35 ,24.53 ,70.04 
16816.00 ,10 ,359.91 ,403.16 ,33.35 ,76.95 
16816.00 ,12 ,267.16 ,264.99 ,26.75 ,67.75 
16816.00 ,11 ,399.45 ,417.62 ,33.76 ,85.36 
16849.00 ,1 ,292.93 ,258.47 ,24.59 ,70.14 
16849.00 ,10 ,357.66 ,404.43 ,37.14 ,76.58 
16849.00 ,12 ,267.74 ,266.21 ,27.08 ,70.03 
16849.00 ,11 ,400.33 ,417.14 ,34.73 ,86.20 
16883.00 ,1 ,293.15 ,257.90 ,24.29 ,70.58 
16883.00 ,10 ,356.72 ,407.05 ,38.74 ,75.94 
16883.00 ,12 ,267.78 ,266.17 ,27.95 ,70.07 
16883.00 ,11 ,400.76 ,416.68 ,36.30 ,87.35 
16916.00 ,1 ,293.17 ,257.90 ,24.98 ,71.25 
16916.00 ,10 ,355.89 ,408.97 ,39.72 ,74.91 
16916.00 ,12 ,268.10 ,262.48 ,27.67 ,62.72 
16916.00 ,11 ,401.63 ,416.20 ,38.20 ,88.73 
16949.00 ,1 ,292.96 ,258.70 ,24.88 ,73.45 
16949.00 ,10 ,358.75 ,409.47 ,33.57 ,70.56 
16949.00 ,12 ,268.20 ,262.39 ,27.72 ,63.31 
16949.00 ,11 ,402.53 ,415.39 ,39.62 ,89.74 
16983.00 ,1 ,293.30 ,258.56 ,26.21 ,73.87 
16983.00 ,10 ,358.69 ,410.97 ,32.12 ,67.15 
16983.00 ,12 ,267.88 ,263.61 ,29.46 ,66.67 
16983.00 ,11 ,403.17 ,414.51 ,40.06 ,90.18 
17016.00 ,1 ,292.88 ,257.63 ,24.86 ,72.46 
17016.00 ,10 ,356.20 ,412.32 ,36.41 ,64.83 
17016.00 ,12 ,267.08 ,263.45 ,28.71 ,67.09 
17016.00 ,11 ,403.57 ,413.63 ,40.61 ,90.17 
17050.00 ,1 ,292.71 ,257.26 ,24.75 ,72.59 
17050.00 ,10 ,355.15 ,425.20 ,37.34 ,85.23 
17050.00 ,12 ,266.06 ,264.43 ,27.53 ,69.89 
17050.00 ,11 ,404.34 ,411.38 ,40.22 ,87.17 
17083.00 ,1 ,292.82 ,257.56 ,25.17 ,73.58 
17083.00 ,10 ,354.11 ,430.05 ,39.36 ,91.00 
17083.00 ,12 ,265.47 ,264.40 ,26.62 ,71.01 
17083.00 ,11 ,405.43 ,410.10 ,41.52 ,88.30 
17116.00 ,1 ,292.70 ,257.04 ,25.31 ,73.50 
17116.00 ,10 ,353.28 ,433.23 ,40.56 ,91.55 
17116.00 ,12 ,264.86 ,264.52 ,26.33 ,72.37 
17116.00 ,11 ,407.22 ,409.21 ,40.30 ,88.94 
17150.00 ,1 ,293.34 ,257.18 ,26.80 ,74.38 
17150.00 ,10 ,353.09 ,434.89 ,40.84 ,90.23 
17150.00 ,12 ,264.33 ,264.03 ,26.23 ,72.05 
17150.00 ,11 ,408.51 ,407.68 ,39.97 ,89.89 
17183.00 ,1 ,293.25 ,257.16 ,27.09 ,75.27 
17183.00 ,10 ,353.54 ,436.11 ,40.29 ,87.78 
17183.00 ,12 ,264.44 ,263.58 ,26.76 ,72.54 
17183.00 ,11 ,410.01 ,406.23 ,39.14 ,90.05 
17216.00 ,1 ,292.22 ,255.90 ,26.84 ,73.70 
17216.00 ,10 ,353.50 ,437.54 ,39.89 ,84.92 
17216.00 ,12 ,264.05 ,263.38 ,26.94 ,73.06 
17216.00 ,11 ,411.65 ,404.37 ,37.73 ,89.01 
17250.00 ,1 ,291.32 ,254.78 ,26.08 ,73.57 
17250.00 ,10 ,353.09 ,438.79 ,40.30 ,82.41 
17250.00 ,12 ,263.61 ,263.13 ,26.46 ,73.19 
17250.00 ,11 ,412.72 ,402.48 ,36.84 ,87.98 
17283.00 ,1 ,290.83 ,254.22 ,25.57 ,73.03 
17283.00 ,10 ,353.64 ,439.85 ,39.37 ,80.29 
17283.00 ,12 ,263.53 ,262.89 ,25.03 ,72.81 
17283.00 ,11 ,414.28 ,399.81 ,35.02 ,85.80 
17316.00 ,1 ,290.57 ,253.98 ,25.07 ,73.86 
17316.00 ,10 ,353.84 ,440.52 ,38.00 ,78.26 
17316.00 ,12 ,263.64 ,262.88 ,25.61 ,74.46 
17316.00 ,11 ,415.44 ,397.16 ,33.92 ,83.03 
17350.00 ,1 ,290.71 ,253.13 ,25.31 ,73.41 
17350.00 ,10 ,353.36 ,441.41 ,38.54 ,76.44 
17350.00 ,12 ,263.29 ,262.39 ,25.27 ,74.57 
17350.00 ,11 ,416.62 ,395.44 ,33.58 ,81.27 
17383.00 ,1 ,291.15 ,250.94 ,25.76 ,68.65 
17383.00 ,10 ,353.45 ,442.69 ,38.20 ,74.28 
17383.00 ,12 ,263.22 ,261.87 ,24.53 ,74.11 
17383.00 ,11 ,418.04 ,393.94 ,32.79 ,79.84 
17417.00 ,1 ,290.33 ,248.75 ,24.61 ,66.19 
17417.00 ,10 ,353.24 ,443.69 ,38.27 ,72.63 
17417.00 ,12 ,262.59 ,261.84 ,24.39 ,75.67 
17417.00 ,11 ,419.03 ,394.30 ,32.54 ,82.02 
17450.00 ,1 ,290.03 ,247.65 ,23.80 ,65.48 
17450.00 ,10 ,353.16 ,444.90 ,37.80 ,70.19 
17450.00 ,12 ,262.39 ,261.62 ,24.52 ,75.12 
17450.00 ,11 ,419.95 ,393.97 ,32.75 ,81.84 
17483.00 ,1 ,289.87 ,247.21 ,24.02 ,66.32 
17483.00 ,10 ,352.80 ,446.23 ,37.26 ,67.54 
17483.00 ,12 ,262.07 ,261.53 ,24.76 ,74.77 
17483.00 ,11 ,420.71 ,393.64 ,33.35 ,82.65 
17517.00 ,1 ,289.77 ,247.01 ,24.16 ,67.15 
17517.00 ,10 ,353.97 ,447.37 ,34.87 ,65.27 
17517.00 ,12 ,262.14 ,261.04 ,24.78 ,74.36 
17517.00 ,11 ,421.33 ,392.59 ,34.35 ,82.53 
17550.00 ,1 ,289.95 ,247.39 ,25.40 ,68.03 
17550.00 ,10 ,353.83 ,448.97 ,33.85 ,61.62 
17550.00 ,12 ,262.08 ,261.81 ,25.09 ,76.08 
17550.00 ,11 ,421.88 ,391.62 ,35.34 ,81.71 
17583.00 ,1 ,289.73 ,246.72 ,24.36 ,67.25 
17583.00 ,10 ,353.15 ,450.56 ,35.39 ,58.56 
17583.00 ,12 ,262.07 ,260.71 ,22.88 ,74.52 
17583.00 ,11 ,422.73 ,390.91 ,35.15 ,81.71 
17617.00 ,1 ,290.33 ,246.86 ,25.89 ,68.33 
17617.00 ,10 ,350.19 ,451.91 ,41.32 ,56.18 
17617.00 ,12 ,262.15 ,258.85 ,21.89 ,72.18 
17617.00 ,11 ,423.71 ,389.46 ,34.79 ,82.15 
17650.00 ,1 ,290.60 ,246.30 ,26.41 ,67.93 
17650.00 ,10 ,348.40 ,453.11 ,43.19 ,53.79 
17650.00 ,12 ,262.14 ,258.27 ,22.09 ,71.51 
17650.00 ,11 ,424.99 ,385.93 ,35.09 ,79.10 
17683.00 ,1 ,290.40 ,243.40 ,26.62 ,63.59 
17683.00 ,10 ,346.79 ,454.23 ,44.69 ,51.53 
17683.00 ,12 ,262.27 ,256.59 ,23.91 ,69.18 
17683.00 ,11 ,425.80 ,383.17 ,35.35 ,75.63 
17683.00 ,13 ,417.49 ,258.21 ,21.97 ,57.22 
17717.00 ,1 ,290.23 ,237.41 ,26.68 ,51.83 
17717.00 ,10 ,346.07 ,455.34 ,44.00 ,49.32 
17717.00 ,12 ,262.17 ,253.71 ,23.49 ,66.30 
17717.00 ,11 ,426.32 ,380.67 ,34.86 ,72.70 
17717.00 ,13 ,417.14 ,258.44 ,22.65 ,57.48 
17750.00 ,1 ,290.37 ,237.86 ,27.27 ,53.35 
17750.00 ,10 ,345.28 ,456.62 ,44.29 ,46.75 
17750.00 ,12 ,261.59 ,253.36 ,23.54 ,67.40 
17750.00 ,11 ,426.88 ,378.07 ,33.44 ,71.06 
17750.00 ,13 ,416.80 ,258.60 ,23.82 ,57.60 
17784.00 ,1 ,290.01 ,233.96 ,26.52 ,46.14 
17784.00 ,10 ,344.97 ,458.02 ,44.58 ,43.96 
17784.00 ,12 ,261.24 ,252.65 ,23.90 ,67.83 
17784.00 ,11 ,427.62 ,377.16 ,32.99 ,71.76 
17784.00 ,13 ,416.31 ,259.19 ,24.80 ,57.43 
17817.00 ,1 ,289.80 ,232.13 ,26.42 ,41.49 
17817.00 ,10 ,344.35 ,459.25 ,45.14 ,40.30 
17817.00 ,12 ,261.05 ,251.31 ,23.67 ,66.18 
17817.00 ,11 ,428.32 ,376.00 ,32.52 ,71.66 
17817.00 ,13 ,416.05 ,260.31 ,24.43 ,57.29 
17850.00 ,1 ,290.71 ,240.05 ,28.30 ,57.75 
17850.00 ,10 ,344.11 ,459.95 ,44.98 ,37.80 
17850.00 ,12 ,261.54 ,250.41 ,23.63 ,65.30 
17850.00 ,11 ,429.24 ,374.91 ,32.74 ,72.92 
17850.00 ,13 ,416.27 ,261.33 ,24.30 ,57.98 
17884.00 ,1 ,290.63 ,241.49 ,27.70 ,60.52 
17884.00 ,10 ,344.20 ,460.54 ,44.45 ,36.51 
17884.00 ,12 ,261.45 ,250.16 ,23.34 ,65.29 
17884.00 ,11 ,429.43 ,374.08 ,33.23 ,73.60 
17884.00 ,13 ,416.03 ,262.61 ,23.78 ,58.35 
17917.00 ,1 ,290.06 ,241.80 ,26.52 ,58.73 
17917.00 ,10 ,344.00 ,461.57 ,43.25 ,34.54 
17917.00 ,12 ,261.09 ,250.16 ,23.86 ,66.00 
17917.00 ,11 ,430.01 ,372.98 ,34.25 ,74.03 
17917.00 ,13 ,414.77 ,264.18 ,20.73 ,57.63 
17950.00 ,1 ,290.49 ,242.22 ,27.22 ,60.82 
17950.00 ,10 ,344.21 ,463.11 ,41.83 ,31.78 
17950.00 ,12 ,261.32 ,250.12 ,23.58 ,66.23 
17950.00 ,11 ,429.93 ,372.71 ,34.18 ,74.72 
17950.00 ,13 ,415.81 ,264.88 ,22.25 ,57.51 
17984.00 ,1 ,289.83 ,241.18 ,26.46 ,62.18 
17984.00 ,10 ,344.29 ,465.21 ,40.03 ,28.80 
17984.00 ,12 ,261.64 ,250.19 ,23.88 ,66.49 
17984.00 ,11 ,429.82 ,372.72 ,34.89 ,76.36 
17984.00 ,13 ,416.53 ,266.24 ,23.98 ,59.43 
18017.00 ,1 ,289.24 ,240.75 ,25.22 ,58.15 
18017.00 ,10 ,344.23 ,466.90 ,37.48 ,25.89 
18017.00 ,12 ,262.18 ,250.13 ,23.82 ,66.70 
18017.00 ,11 ,429.75 ,371.51 ,35.31 ,75.49 
18017.00 ,13 ,416.90 ,267.31 ,25.67 ,61.28 
18051.00 ,1 ,289.08 ,240.58 ,25.11 ,58.13 
18051.00 ,10 ,343.06 ,468.71 ,35.28 ,21.24 
18051.00 ,12 ,262.28 ,250.14 ,24.53 ,67.22 
18051.00 ,11 ,429.54 ,371.21 ,36.54 ,79.34 
18084.00 ,1 ,289.13 ,240.86 ,25.38 ,58.50 
18084.00 ,10 ,343.67 ,470.41 ,29.86 ,17.56 
18084.00 ,12 ,262.36 ,249.79 ,24.60 ,67.43 
18084.00 ,11 ,429.36 ,370.01 ,36.88 ,80.18 
18084.00 ,7 ,337.61 ,289.72 ,28.30 ,61.99 
18084.00 ,13 ,415.00 ,270.31 ,21.32 ,59.95 
18117.00 ,1 ,289.21 ,240.42 ,26.12 ,57.05 
18117.00 ,10 ,344.62 ,472.21 ,26.52 ,14.00 
18117.00 ,12 ,261.99 ,249.53 ,25.04 ,68.22 
18117.00 ,11 ,429.57 ,369.26 ,36.27 ,81.75 
18117.00 ,7 ,337.72 ,287.25 ,27.46 ,67.08 
18117.00 ,13 ,416.05 ,270.06 ,23.34 ,60.93 
18151.00 ,12 ,261.48 ,248.63 ,25.35 ,67.82 
18151.00 ,11 ,429.77 ,368.71 ,36.18 ,82.82 
18151.00 ,7 ,337.06 ,286.73 ,27.81 ,70.03 
18151.00 ,13 ,416.81 ,269.65 ,24.61 ,62.07 
18184.00 ,12 ,261.69 ,247.36 ,24.46 ,65.75 
18184.00 ,11 ,430.27 ,367.81 ,35.47 ,84.57 
18184.00 ,7 ,336.72 ,286.56 ,27.72 ,70.37 
18184.00 ,13 ,416.31 ,270.22 ,23.07 ,60.60 
18217.00 ,12 ,261.90 ,246.70 ,23.99 ,66.22 
18217.00 ,11 ,431.42 ,366.62 ,34.80 ,85.51 
18217.00 ,7 ,336.83 ,286.24 ,26.96 ,68.88 
18217.00 ,13 ,415.99 ,270.76 ,22.08 ,59.04 
18251.00 ,12 ,261.81 ,246.00 ,23.65 ,66.19 
18251.00 ,11 ,432.48 ,364.92 ,34.32 ,85.27 
18251.00 ,7 ,336.29 ,287.53 ,27.83 ,69.60 
18251.00 ,13 ,416.97 ,270.66 ,23.03 ,59.91 
18284.00 ,12 ,261.41 ,245.54 ,23.67 ,65.89 
18284.00 ,11 ,433.46 ,363.65 ,34.98 ,85.15 
18284.00 ,7 ,335.89 ,287.80 ,27.95 ,69.75 
18284.00 ,13 ,417.68 ,270.65 ,23.39 ,59.36 
18317.00 ,12 ,260.98 ,246.04 ,23.08 ,67.51 
18317.00 ,11 ,434.20 ,361.89 ,34.72 ,83.21 
18317.00 ,7 ,335.31 ,288.17 ,27.06 ,69.71 
18317.00 ,13 ,418.20 ,270.82 ,23.35 ,59.18 
18351.00 ,12 ,260.41 ,246.17 ,23.59 ,68.27 
18351.00 ,11 ,434.88 ,360.14 ,34.51 ,82.16 
18351.00 ,7 ,335.05 ,288.55 ,26.34 ,69.69 
18351.00 ,13 ,418.45 ,271.75 ,23.75 ,58.21 
18384.00 ,12 ,260.47 ,246.49 ,23.75 ,69.32 
18384.00 ,11 ,435.65 ,358.63 ,33.44 ,80.25 
18384.00 ,7 ,334.75 ,288.62 ,26.24 ,69.43 
18384.00 ,13 ,418.58 ,272.66 ,24.08 ,58.43 
18418.00 ,12 ,260.75 ,246.29 ,23.18 ,68.92 
18418.00 ,11 ,436.11 ,357.75 ,32.35 ,79.41 
18418.00 ,7 ,334.49 ,288.78 ,26.14 ,68.96 
18418.00 ,13 ,418.71 ,273.71 ,24.44 ,59.90 
18451.00 ,12 ,260.25 ,246.45 ,23.80 ,69.92 
18451.00 ,11 ,436.35 ,356.29 ,32.44 ,79.13 
18451.00 ,7 ,334.21 ,288.96 ,25.96 ,68.26 
18451.00 ,13 ,419.11 ,275.05 ,24.79 ,62.07 
18484.00 ,12 ,260.38 ,244.91 ,23.66 ,68.33 
18484.00 ,11 ,437.38 ,355.04 ,33.05 ,78.74 
18484.00 ,7 ,333.81 ,288.69 ,25.54 ,66.53 
18484.00 ,13 ,419.31 ,274.92 ,24.41 ,60.32 
18518.00 ,12 ,260.05 ,245.43 ,23.67 ,70.89 
18518.00 ,11 ,437.65 ,354.85 ,34.61 ,79.19 
18518.00 ,7 ,333.41 ,288.85 ,25.47 ,65.81 
18518.00 ,13 ,419.19 ,276.81 ,24.48 ,62.53 
18551.00 ,12 ,259.88 ,245.46 ,23.46 ,71.27 
18551.00 ,11 ,437.86 ,354.24 ,34.23 ,78.89 
18551.00 ,7 ,333.12 ,289.34 ,25.56 ,65.69 
18551.00 ,13 ,419.17 ,278.14 ,23.95 ,64.14 
18584.00 ,12 ,259.50 ,246.66 ,24.12 ,73.65 
18584.00 ,11 ,438.38 ,354.22 ,36.12 ,80.76 
18584.00 ,7 ,333.15 ,290.54 ,26.33 ,66.74 
18584.00 ,13 ,419.81 ,279.18 ,24.07 ,64.72 
18618.00 ,12 ,259.48 ,246.33 ,24.27 ,72.90 
18618.00 ,11 ,438.53 ,353.51 ,36.46 ,81.03 
18618.00 ,7 ,332.62 ,289.73 ,26.30 ,64.67 
18618.00 ,13 ,420.11 ,281.17 ,25.94 ,65.97 
18651.00 ,12 ,259.53 ,245.85 ,24.01 ,72.34 
18651.00 ,11 ,438.91 ,352.84 ,37.42 ,81.42 
18651.00 ,7 ,332.39 ,291.06 ,27.68 ,66.31 
18651.00 ,13 ,420.67 ,281.68 ,25.96 ,66.20 
18684.00 ,12 ,259.86 ,244.63 ,23.75 ,70.93 
18684.00 ,11 ,439.20 ,352.28 ,37.93 ,81.61 
18684.00 ,7 ,332.16 ,292.10 ,27.94 ,65.62 
18684.00 ,13 ,419.99 ,282.23 ,28.75 ,65.59 
18718.00 ,12 ,259.56 ,243.59 ,23.87 ,70.77 
18718.00 ,11 ,440.95 ,347.32 ,35.09 ,74.68 
18718.00 ,7 ,331.81 ,290.27 ,28.72 ,59.91 
18718.00 ,13 ,419.84 ,281.94 ,29.21 ,64.08 
18751.00 ,12 ,258.92 ,240.92 ,23.65 ,66.59 
18751.00 ,11 ,442.01 ,345.95 ,33.84 ,75.15 
18751.00 ,7 ,331.72 ,291.04 ,29.16 ,60.25 
18751.00 ,13 ,421.27 ,282.15 ,27.50 ,64.22 
18785.00 ,12 ,259.76 ,238.64 ,22.08 ,60.77 
18785.00 ,11 ,442.13 ,345.77 ,34.53 ,76.31 
18785.00 ,7 ,331.45 ,290.20 ,29.79 ,57.43 
18785.00 ,13 ,422.77 ,281.74 ,25.82 ,62.08 
18818.00 ,12 ,260.28 ,237.31 ,20.65 ,59.25 
18818.00 ,11 ,443.05 ,341.74 ,33.90 ,68.50 
18818.00 ,7 ,330.77 ,289.48 ,29.25 ,53.23 
18818.00 ,13 ,422.75 ,282.74 ,25.14 ,62.39 
18851.00 ,12 ,260.44 ,236.07 ,20.96 ,57.74 
18851.00 ,11 ,443.55 ,341.50 ,34.18 ,70.87 
18851.00 ,7 ,331.02 ,290.14 ,29.47 ,52.17 
18851.00 ,13 ,423.72 ,278.52 ,25.90 ,54.42 
18885.00 ,12 ,260.80 ,235.44 ,19.75 ,56.64 
18885.00 ,11 ,444.01 ,338.76 ,33.86 ,67.87 
18885.00 ,7 ,331.07 ,294.42 ,29.59 ,58.15 
18885.00 ,13 ,424.24 ,275.63 ,26.40 ,48.49 
18918.00 ,11 ,444.38 ,336.97 ,33.49 ,67.31 
18918.00 ,7 ,331.24 ,295.65 ,29.83 ,60.48 
18918.00 ,13 ,424.92 ,274.81 ,26.06 ,46.11 
18951.00 ,11 ,444.96 ,336.17 ,32.99 ,67.64 
18951.00 ,7 ,331.41 ,296.38 ,30.03 ,59.81 
18951.00 ,13 ,425.55 ,273.00 ,25.15 ,41.81 
18985.00 ,11 ,444.96 ,335.89 ,33.47 ,69.13 
18985.00 ,7 ,331.46 ,299.28 ,30.20 ,64.76 
18985.00 ,13 ,425.94 ,271.68 ,24.65 ,38.29 
19018.00 ,11 ,445.10 ,335.69 ,33.67 ,70.17 
19018.00 ,7 ,331.82 ,300.25 ,29.74 ,65.49 
19052.00 ,11 ,445.29 ,335.92 ,33.83 ,71.54 
19052.00 ,7 ,332.17 ,300.21 ,29.89 ,63.69 
19085.00 ,11 ,445.47 ,336.01 ,35.03 ,74.81 
19085.00 ,7 ,332.28 ,301.23 ,30.03 ,64.77 
19118.00 ,11 ,445.64 ,335.38 ,34.63 ,75.99 
19118.00 ,7 ,332.60 ,302.04 ,29.51 ,65.26 
19152.00 ,11 ,445.91 ,334.70 ,34.14 ,75.92 
19152.00 ,7 ,332.69 ,303.36 ,29.08 ,67.10 
19185.00 ,11 ,446.38 ,334.42 ,33.94 ,76.83 
19185.00 ,7 ,332.69 ,304.25 ,28.43 ,67.50 
19218.00 ,11 ,446.88 ,334.03 ,33.23 ,77.65 
19218.00 ,7 ,332.83 ,304.65 ,28.01 ,67.65 
19252.00 ,11 ,447.44 ,332.50 ,32.70 ,76.77 
19252.00 ,7 ,332.97 ,304.77 ,28.23 ,65.77 
19285.00 ,11 ,448.31 ,330.01 ,29.67 ,72.94 
19285.00 ,7 ,333.53 ,307.18 ,28.39 ,65.73 
19318.00 ,11 ,448.58 ,328.78 ,27.64 ,73.37 
19318.00 ,7 ,333.57 ,311.86 ,27.51 ,60.95 
19352.00 ,11 ,448.86 ,327.15 ,26.17 ,72.02 
19352.00 ,7 ,332.94 ,316.95 ,26.20 ,52.00 
19385.00 ,11 ,449.49 ,325.82 ,26.23 ,71.61 
19385.00 ,7 ,331.97 ,319.83 ,25.73 ,50.49 
19419.00 ,11 ,449.48 ,324.26 ,25.64 ,71.51 
19419.00 ,7 ,329.81 ,324.02 ,22.41 ,50.25 
19452.00 ,11 ,450.22 ,323.02 ,27.00 ,69.98 
19485.00 ,11 ,450.89 ,321.31 ,30.08 ,69.14 
19519.00 ,11 ,451.49 ,320.29 ,31.65 ,69.60 
19552.00 ,11 ,451.27 ,319.70 ,32.27 ,70.28 
19585.00 ,11 ,451.39 ,319.57 ,33.28 ,71.21 
19619.00 ,11 ,451.64 ,319.42 ,33.48 ,73.02 
19652.00 ,11 ,451.95 ,319.39 ,33.74 ,74.44 
19685.00 ,11 ,452.14 ,319.21 ,34.11 ,74.85 
19719.00 ,11 ,452.51 ,316.72 ,32.47 ,69.45 
19719.00 ,7 ,326.05 ,334.97 ,18.33 ,51.87 
19752.00 ,11 ,452.93 ,315.39 ,33.98 ,69.64 
19752.00 ,7 ,325.23 ,332.17 ,19.73 ,59.21 
19786.00 ,11 ,453.88 ,313.44 ,32.36 ,66.77 
19786.00 ,7 ,324.89 ,328.29 ,20.68 ,61.40 
19819.00 ,11 ,454.37 ,312.39 ,31.45 ,67.29 
19819.00 ,7 ,324.26 ,328.95 ,21.60 ,57.70 
19852.00 ,11 ,454.67 ,312.51 ,30.90 ,68.05 
19852.00 ,7 ,325.31 ,328.81 ,24.43 ,66.96 
19886.00 ,11 ,455.73 ,311.11 ,29.65 ,66.69 
19886.00 ,7 ,324.86 ,331.31 ,24.50 ,65.78 
19919.00 ,11 ,456.38 ,310.19 ,29.02 ,65.72 
19919.00 ,7 ,324.83 ,332.83 ,25.45 ,66.63 
19952.00 ,11 ,456.75 ,308.88 ,28.87 ,65.96 
19952.00 ,7 ,325.99 ,334.27 ,28.28 ,65.65 
19986.00 ,11 ,456.96 ,307.20 ,28.90 ,65.68 
19986.00 ,7 ,327.57 ,335.46 ,32.22 ,66.60 
20019.00 ,11 ,457.38 ,306.76 ,27.70 ,66.23 
20019.00 ,7 ,328.47 ,336.21 ,32.81 ,72.52 
20053.00 ,11 ,457.51 ,306.43 ,27.08 ,66.90 
20053.00 ,7 ,327.08 ,337.12 ,28.66 ,66.82 
20086.00 ,11 ,457.93 ,306.38 ,26.67 ,68.56 
20086.00 ,7 ,326.87 ,338.18 ,27.94 ,65.18 
20119.00 ,11 ,458.24 ,305.83 ,26.40 ,69.05 
20119.00 ,7 ,328.96 ,339.60 ,31.49 ,66.86 
20153.00 ,11 ,458.57 ,305.31 ,26.35 ,70.23 
20153.00 ,7 ,330.11 ,339.50 ,32.59 ,71.06 
20186.00 ,11 ,458.58 ,304.63 ,26.39 ,71.25 
20186.00 ,7 ,330.82 ,340.44 ,33.04 ,73.69 
20219.00 ,11 ,458.74 ,304.13 ,25.98 ,72.32 
20219.00 ,7 ,330.39 ,340.34 ,31.65 ,71.00 
20253.00 ,11 ,458.82 ,303.61 ,25.37 ,72.94 
20253.00 ,7 ,330.70 ,340.54 ,32.13 ,67.63 
20286.00 ,11 ,458.82 ,302.60 ,25.45 ,71.73 
20286.00 ,7 ,330.66 ,340.72 ,32.04 ,67.11 
20319.00 ,11 ,458.64 ,300.42 ,24.51 ,68.82 
20319.00 ,7 ,330.61 ,343.11 ,32.26 ,68.22 
20353.00 ,11 ,458.85 ,299.78 ,24.36 ,69.56 
20353.00 ,7 ,330.59 ,345.40 ,32.36 ,74.62 
20386.00 ,11 ,458.98 ,297.88 ,25.45 ,67.82 
20386.00 ,7 ,331.00 ,345.99 ,33.33 ,73.71 
20420.00 ,11 ,459.04 ,296.20 ,26.23 ,66.73 
20420.00 ,7 ,330.42 ,348.32 ,32.86 ,73.41 
20453.00 ,11 ,459.43 ,294.34 ,25.86 ,65.20 
20453.00 ,7 ,330.20 ,351.09 ,32.34 ,76.91 
20486.00 ,11 ,459.89 ,292.47 ,26.57 ,63.51 
20486.00 ,7 ,330.33 ,354.92 ,32.51 ,83.10 
20520.00 ,11 ,460.09 ,291.94 ,25.78 ,63.56 
20520.00 ,7 ,330.36 ,357.55 ,32.49 ,86.22 
20553.00 ,11 ,460.48 ,290.47 ,25.53 ,62.62 
20553.00 ,7 ,330.29 ,359.63 ,32.41 ,87.96 
20586.00 ,11 ,460.85 ,288.56 ,24.15 ,60.01 
20586.00 ,7 ,330.27 ,362.34 ,32.58 ,90.25 
20620.00 ,11 ,461.42 ,286.66 ,24.39 ,57.70 
20620.00 ,7 ,329.98 ,365.55 ,32.52 ,92.91 
20653.00 ,11 ,461.80 ,285.95 ,24.15 ,57.54 
20653.00 ,7 ,329.73 ,367.29 ,33.10 ,92.64 
20686.00 ,11 ,461.92 ,285.07 ,23.62 ,56.30 
20686.00 ,7 ,329.54 ,360.87 ,33.09 ,75.88 
20720.00 ,11 ,461.98 ,284.76 ,23.47 ,56.29 
20720.00 ,7 ,329.24 ,361.99 ,33.68 ,78.87 
20753.00 ,11 ,461.98 ,285.27 ,22.29 ,57.86 
20753.00 ,7 ,329.03 ,363.73 ,33.99 ,81.55 
20787.00 ,11 ,462.53 ,284.03 ,22.79 ,56.92 
20787.00 ,7 ,328.61 ,367.69 ,34.15 ,88.16 
20820.00 ,11 ,462.78 ,282.89 ,22.24 ,56.30 
20820.00 ,7 ,328.19 ,367.71 ,34.94 ,86.10 
20853.00 ,11 ,462.81 ,281.66 ,21.69 ,55.00 
20853.00 ,7 ,328.01 ,369.21 ,35.59 ,86.63 
20887.00 ,11 ,463.02 ,280.66 ,22.05 ,56.12 
20887.00 ,7 ,327.92 ,369.87 ,36.02 ,85.96 
20920.00 ,11 ,462.74 ,280.66 ,22.52 ,58.05 
20920.00 ,7 ,327.82 ,370.37 ,36.41 ,84.29 
20953.00 ,11 ,462.16 ,280.42 ,24.33 ,59.80 
20953.00 ,7 ,327.73 ,370.56 ,36.59 ,82.25 
20987.00 ,11 ,462.19 ,280.49 ,25.16 ,61.25 
20987.00 ,7 ,327.59 ,371.80 ,36.21 ,82.30 
21020.00 ,11 ,462.19 ,280.17 ,24.41 ,62.17 
21020.00 ,7 ,327.36 ,373.65 ,36.12 ,82.72 
21054.00 ,11 ,462.15 ,278.49 ,23.72 ,60.10 
21054.00 ,7 ,327.04 ,378.43 ,36.68 ,87.80 
21087.00 ,11 ,461.99 ,277.46 ,23.52 ,59.79 
21087.00 ,7 ,326.81 ,380.55 ,36.16 ,88.39 
21120.00 ,11 ,462.34 ,276.78 ,23.40 ,60.20 
21120.00 ,7 ,326.49 ,384.27 ,35.23 ,91.94 
21154.00 ,11 ,462.48 ,276.12 ,22.82 ,60.18 
21154.00 ,7 ,326.77 ,386.63 ,36.08 ,93.65 
21187.00 ,11 ,462.70 ,275.69 ,22.31 ,60.60 
21187.00 ,7 ,326.97 ,389.17 ,36.38 ,96.14 
21220.00 ,11 ,463.37 ,275.26 ,21.92 ,61.46 
21220.00 ,7 ,327.60 ,390.69 ,36.95 ,96.33 
21254.00 ,11 ,463.62 ,275.20 ,21.84 ,62.13 
21254.00 ,7 ,327.75 ,391.67 ,36.82 ,95.63 
21287.00 ,11 ,464.00 ,275.12 ,22.00 ,62.28 
21287.00 ,7 ,327.68 ,392.64 ,36.21 ,94.32 
21320.00 ,11 ,464.23 ,274.11 ,21.66 ,60.51 
21320.00 ,7 ,327.95 ,393.31 ,36.06 ,92.62 
