time,id,x,y,w,h
833.0,1.0,285.9273986816406,306.39373779296875,45.717323303222656,308.566650390625
867.0,1.0,285.8721923828125,306.15924072265625,46.57061767578125,307.9278869628906
899.9999999999999,1.0,285.32391357421875,306.45184326171875,50.10487747192383,308.8148193359375
932.9999999999999,1.0,284.93402099609375,306.52508544921875,52.936702728271484,309.9329833984375
967.0,1.0,284.84857177734375,306.38812255859375,55.19426727294922,311.712890625
1000.0,1.0,284.7762756347656,306.3575439453125,57.07008743286133,311.8913269042969
1034.0,1.0,284.63555908203125,306.2117919921875,57.42752456665039,311.32086181640625
1067.0,1.0,284.60467529296875,306.1737976074219,57.583740234375,311.01409912109375
1099.9999999999998,1.0,284.47613525390625,306.1524658203125,57.62510681152344,309.5480651855469
1134.0,1.0,284.36004638671875,305.92974853515625,57.316184997558594,307.43310546875
1167.0,1.0,284.8358154296875,305.7799072265625,55.64250183105469,306.5312194824219
1200.0,1.0,284.62841796875,306.18280029296875,55.955570220947266,305.5899658203125
1234.0,1.0,284.38079833984375,306.437744140625,56.09124755859375,302.74749755859375
1267.0,1.0,284.2911071777344,306.58154296875,56.0373420715332,301.7781677246094
1300.0,1.0,284.8111877441406,306.30322265625,53.537750244140625,299.27801513671875
1333.9999999999998,1.0,285.0207824707031,306.12896728515625,52.70625305175781,298.4388732910156
1367.0,1.0,285.11029052734375,306.0635070800781,52.32050323486328,298.128662109375
1401.0,1.0,285.3023376464844,306.1541748046875,51.61955261230469,292.4796142578125
1434.0,1.0,285.1473388671875,306.65966796875,52.27953338623047,290.6941833496094
1466.9999999999998,1.0,285.30584716796875,307.0338134765625,51.9466552734375,287.41839599609375
1501.0,1.0,285.3780517578125,307.4848327636719,53.48731994628906,283.5255432128906
1534.0,1.0,285.7345886230469,307.86517333984375,51.63104248046875,283.3902587890625
1567.0,1.0,285.84576416015625,307.92047119140625,51.234378814697266,284.1272888183594
1601.0,1.0,285.78692626953125,308.21197509765625,51.59227752685547,285.505615234375
1634.0,1.0,285.83831787109375,307.3648681640625,52.85490417480469,288.69708251953125
1666.9999999999998,1.0,285.40325927734375,307.2156066894531,55.97652053833008,294.550048828125
1700.9999999999998,1.0,285.2746276855469,307.1845703125,57.45060729980469,297.69451904296875
1734.0,1.0,284.93719482421875,307.35345458984375,57.9555778503418,299.3070068359375
1768.0,1.0,285.7605285644531,307.71502685546875,53.1103630065918,297.08587646484375
1801.0,1.0,285.349853515625,308.1067810058594,55.754600524902344,299.9879150390625
1833.9999999999998,1.0,285.50653076171875,308.2583312988281,56.46912384033203,301.8358459472656
1867.9999999999998,1.0,285.55206298828125,308.3799133300781,56.643978118896484,303.33453369140625
1901.0,1.0,285.52349853515625,308.38116455078125,56.82102966308594,304.0657653808594
1934.0,1.0,286.6227111816406,309.784912109375,49.90657043457031,297.3122253417969
1934.0,2.0,411.99737548828125,252.85537719726562,20.44775390625,345.4975280761719
1968.0,1.0,286.8885498046875,309.93743896484375,47.98542022705078,293.8568420410156
1968.0,2.0,413.4804992675781,250.66722106933594,3.7510986328125,407.0604553222656
2001.0,1.0,287.26715087890625,309.92352294921875,46.32246780395508,291.2381591796875
2001.0,2.0,414.82904052734375,249.76246643066406,-11.032958984375,442.6957702636719
2034.9999999999998,1.0,287.53240966796875,309.90228271484375,46.274559020996094,288.7164306640625
2034.9999999999998,2.0,415.3880310058594,249.94122314453125,-20.83197021484375,461.12017822265625
2068.0,1.0,287.344970703125,309.82757568359375,47.886619567871094,290.38055419921875
2068.0,2.0,417.5858154296875,249.43618774414062,-36.85479736328125,471.6869201660156
2101.0,1.0,286.92767333984375,310.62646484375,49.97551727294922,292.869873046875
2101.0,2.0,419.63140869140625,249.74432373046875,-56.61529541015625,478.6190185546875
2101.0,3.0,361.1995544433594,231.65240478515625,-1.38275146484375,456.95916748046875
2135.0,1.0,286.6622619628906,311.42236328125,50.883018493652344,296.59222412109375
2135.0,2.0,419.67767333984375,250.4853515625,-54.991363525390625,476.405029296875
2135.0,3.0,362.3091125488281,232.04100036621094,-5.9464111328125,445.4365539550781
2167.9999999999995,1.0,286.631103515625,312.68731689453125,50.702823638916016,296.8531494140625
2167.9999999999995,2.0,420.3238830566406,251.27992248535156,-56.156707763671875,468.88330078125
2167.9999999999995,3.0,363.1376647949219,232.14019775390625,-7.002166748046875,434.24237060546875
2201.0,1.0,286.2947692871094,313.74151611328125,51.91840362548828,302.0810546875
2201.0,2.0,420.97784423828125,252.70077514648438,-56.42022705078125,457.3604736328125
2201.0,3.0,363.8778076171875,231.9560546875,-7.33953857421875,424.0339050292969
2235.0,1.0,286.29986572265625,314.02203369140625,53.177494049072266,300.587646484375
2235.0,2.0,422.5323486328125,257.852294921875,-25.14056396484375,414.9744873046875
2235.0,3.0,364.8965148925781,233.21636962890625,-3.716156005859375,415.943603515625
2268.0,1.0,286.40496826171875,314.4193115234375,53.98491287231445,296.6834716796875
2268.0,2.0,425.0213317871094,264.50543212890625,5.2020263671875,338.9427795410156
2268.0,3.0,364.55322265625,234.3249053955078,-5.560302734375,401.79327392578125
2300.9999999999995,1.0,287.0535888671875,315.3984680175781,54.186248779296875,298.20849609375
2300.9999999999995,3.0,365.3624267578125,235.06521606445312,-4.23663330078125,396.55047607421875
2335.0,1.0,287.41455078125,316.3514404296875,53.54515838623047,299.3605651855469
2335.0,2.0,426.7590637207031,269.7872314453125,-12.31378173828125,310.7872314453125
2335.0,3.0,366.3172607421875,235.29522705078125,-3.539398193359375,387.2508544921875
2368.0,1.0,287.54705810546875,317.6300048828125,52.50366973876953,297.89276123046875
2368.0,2.0,428.61395263671875,264.7106628417969,-47.35430908203125,369.94207763671875
2368.0,3.0,367.178955078125,236.15298461914062,-4.392730712890625,377.8840026855469
2401.9999999999995,1.0,287.87261962890625,317.66650390625,51.034568786621094,295.20770263671875
2401.9999999999995,2.0,429.22515869140625,264.3854064941406,-63.89794921875,400.9266052246094
2401.9999999999995,3.0,367.9383239746094,237.348388671875,-2.99627685546875,376.92364501953125
2435.0,1.0,287.3752136230469,317.507080078125,57.058170318603516,293.35003662109375
2435.0,2.0,429.718505859375,269.5153503417969,-54.529815673828125,371.8146057128906
2435.0,3.0,369.2951354980469,238.63400268554688,-3.104583740234375,372.33038330078125
2468.0,1.0,287.846435546875,318.27471923828125,55.9931755065918,293.2734375
2468.0,2.0,430.225341796875,273.5549011230469,-59.727325439453125,381.5202941894531
2468.0,3.0,370.0400390625,240.60372924804688,-7.94781494140625,368.13812255859375
2502.0,1.0,288.47314453125,319.5438537597656,51.46322250366211,285.4140625
2502.0,2.0,431.416259765625,276.93939208984375,-50.845123291015625,366.95733642578125
2502.0,3.0,371.2689514160156,242.10818481445312,-4.11395263671875,366.74908447265625
2534.9999999999995,1.0,288.7711181640625,320.6185302734375,49.48898696899414,284.38873291015625
2534.9999999999995,2.0,431.92352294921875,281.39801025390625,-42.589508056640625,345.8019714355469
2534.9999999999995,3.0,372.0546569824219,245.3610382080078,-10.945770263671875,379.2463684082031
2568.0,1.0,288.3632507324219,320.8837890625,53.433982849121094,281.7174072265625
2568.0,2.0,432.55029296875,282.9046936035156,-39.062713623046875,345.4698486328125
2568.0,3.0,373.6915283203125,246.56576538085938,-3.47613525390625,373.11688232421875
2602.0,1.0,288.176513671875,320.6053466796875,54.923309326171875,281.1527099609375
2602.0,2.0,432.687255859375,283.07904052734375,-37.884735107421875,346.0049743652344
2602.0,3.0,374.2249755859375,246.64627075195312,-0.788970947265625,371.571044921875
2635.0,1.0,287.9239501953125,322.014404296875,56.83967971801758,284.25079345703125
2635.0,3.0,376.1736755371094,249.5990753173828,1.519073486328125,363.83599853515625
2667.9999999999995,1.0,288.0263366699219,322.920166015625,57.318756103515625,285.2591247558594
2667.9999999999995,3.0,376.926513671875,251.17550659179688,0.093475341796875,358.9220886230469
2702.0,1.0,288.56378173828125,323.1875,56.20530319213867,279.82476806640625
2702.0,3.0,378.1082458496094,252.34835815429688,-2.238739013671875,353.76171875
2735.0,1.0,288.559814453125,323.7604064941406,57.79025650024414,282.5108947753906
2735.0,3.0,379.42376708984375,254.564453125,-4.186676025390625,342.8792724609375
2768.9999999999995,1.0,289.3533630371094,324.6311950683594,51.060218811035156,289.4588623046875
2768.9999999999995,3.0,380.1773376464844,254.5346221923828,-6.70745849609375,334.7644348144531
2802.0,1.0,289.62213134765625,324.6002197265625,48.326133728027344,292.60968017578125
2802.0,3.0,380.3460998535156,254.1649932861328,-7.656646728515625,332.38873291015625
2835.0,1.0,290.31988525390625,325.9892883300781,44.755027770996094,289.830078125
2835.0,2.0,446.3662109375,290.7767333984375,-17.08587646484375,315.9697265625
2835.0,3.0,381.83294677734375,258.32904052734375,-14.603759765625,347.86968994140625
2869.0,1.0,290.3291015625,326.4794006347656,44.511497497558594,288.1714172363281
2869.0,2.0,447.1078186035156,291.6794128417969,-13.7481689453125,307.6881103515625
2869.0,3.0,382.276123046875,258.3980407714844,-11.99224853515625,324.6316223144531
2901.9999999999995,1.0,290.4067077636719,326.69342041015625,46.8545036315918,277.3403625488281
2901.9999999999995,2.0,448.38201904296875,296.22088623046875,-0.65850830078125,277.1297607421875
2901.9999999999995,3.0,383.33990478515625,258.6333312988281,-8.231842041015625,312.8280944824219
2935.0,1.0,290.46063232421875,327.38690185546875,46.230979919433594,275.8067932128906
2935.0,2.0,449.02227783203125,296.0062255859375,1.06689453125,288.8660888671875
2935.0,3.0,383.8638916015625,260.9971923828125,-7.00543212890625,323.5981140136719
2969.0,1.0,290.33587646484375,329.56341552734375,46.13014221191406,281.44915771484375
2969.0,2.0,449.9158935546875,294.7650146484375,-6.98919677734375,309.04266357421875
2969.0,3.0,384.5613098144531,262.1885986328125,-0.603790283203125,324.2863464355469
3002.0,1.0,290.82147216796875,329.76678466796875,44.02960968017578,279.95904541015625
3002.0,2.0,451.1561279296875,298.1005554199219,-3.691650390625,308.8763122558594
3002.0,3.0,385.39617919921875,265.8551025390625,-5.360076904296875,334.8143615722656
3002.0,4.0,346.94854736328125,219.39105224609375,-2.74542236328125,489.75433349609375
3036.0,1.0,291.52984619140625,328.814453125,42.497344970703125,270.6374206542969
3036.0,2.0,452.21533203125,299.52154541015625,2.65472412109375,312.32958984375
3036.0,3.0,386.1481628417969,267.3575439453125,-7.037078857421875,335.4858093261719
3036.0,4.0,347.5490417480469,220.34329223632812,-0.2349090576171875,479.7581787109375
3069.0,1.0,291.13812255859375,328.63031005859375,45.890785217285156,268.219970703125
3069.0,2.0,452.9346923828125,299.9063415527344,10.87982177734375,299.122314453125
3069.0,3.0,386.45050048828125,268.2627868652344,-3.5499267578125,321.20928955078125
3069.0,4.0,348.83868408203125,221.22853088378906,0.602630615234375,469.72833251953125
3102.0,1.0,291.0023498535156,330.5594177246094,46.236412048339844,273.23431396484375
3102.0,2.0,453.77264404296875,305.6385192871094,34.31842041015625,256.7511291503906
3102.0,3.0,386.8134765625,270.2830810546875,-3.443084716796875,318.6471862792969
3102.0,4.0,349.57537841796875,222.36544799804688,2.613128662109375,460.459716796875
3135.9999999999995,1.0,290.82403564453125,331.2274169921875,45.93889617919922,276.36859130859375
3135.9999999999995,2.0,454.9212341308594,302.14324951171875,26.4229736328125,285.444580078125
3135.9999999999995,3.0,387.9595642089844,270.5284423828125,3.87127685546875,315.3210754394531
3135.9999999999995,4.0,350.69439697265625,222.89044189453125,-4.115203857421875,464.2415771484375
3169.0,1.0,290.9266357421875,331.61553955078125,44.94203567504883,277.23284912109375
3169.0,2.0,455.9002990722656,300.81109619140625,21.78485107421875,302.4053955078125
3169.0,3.0,388.9754943847656,270.9395446777344,7.40704345703125,305.5042724609375
3169.0,4.0,351.6592102050781,222.70419311523438,-6.730438232421875,469.17156982421875
3202.0,1.0,291.58782958984375,333.25579833984375,40.96912384033203,278.0690612792969
3202.0,2.0,456.74420166015625,300.1148681640625,-11.18475341796875,348.68511962890625
3202.0,3.0,389.8057861328125,272.697265625,10.957000732421875,311.04498291015625
3202.0,4.0,352.3311767578125,223.00772094726562,-8.04534912109375,471.41094970703125
3235.9999999999995,1.0,292.22808837890625,333.1082458496094,38.743038177490234,273.5549011230469
3235.9999999999995,2.0,462.15106201171875,301.193603515625,-62.0130615234375,346.0341796875
3235.9999999999995,3.0,390.1864013671875,273.7625427246094,14.013275146484375,304.4949951171875
3235.9999999999995,4.0,352.6795654296875,224.7110595703125,-8.20050048828125,462.43072509765625
3268.9999999999995,1.0,291.7718505859375,333.5625305175781,42.628501892089844,277.3795471191406
3268.9999999999995,2.0,464.7475891113281,302.678466796875,-80.2152099609375,334.43963623046875
3268.9999999999995,3.0,391.24884033203125,275.6298828125,21.543121337890625,287.626220703125
3268.9999999999995,4.0,353.19610595703125,227.05548095703125,-4.975372314453125,451.031005859375
3302.0,1.0,291.9495849609375,332.9648742675781,46.43128967285156,277.040771484375
3302.0,2.0,465.2160339355469,303.5595703125,-82.6185302734375,326.95672607421875
3302.0,3.0,392.159423828125,276.4697570800781,24.41925048828125,272.0545959472656
3302.0,4.0,353.81982421875,227.44342041015625,-8.467559814453125,468.2324523925781
3336.0,1.0,292.12994384765625,333.4383544921875,46.972328186035156,276.6935119628906
3336.0,3.0,393.57373046875,277.61651611328125,27.917999267578125,264.5544738769531
3336.0,4.0,355.2032470703125,228.03372192382812,-6.478240966796875,470.1563720703125
3369.0,1.0,292.02618408203125,332.99945068359375,52.05754470825195,277.1883544921875
3369.0,3.0,393.6947021484375,277.158447265625,28.5958251953125,255.7313995361328
3369.0,4.0,355.91912841796875,229.36082458496094,-6.6243896484375,470.57781982421875
3403.0,1.0,292.25592041015625,332.6361083984375,54.17250442504883,274.1194152832031
3403.0,3.0,394.97576904296875,276.336181640625,36.219573974609375,240.82327270507812
3403.0,4.0,356.712890625,230.0054473876953,-1.10272216796875,459.87738037109375
3436.0,1.0,292.166259765625,333.04180908203125,54.852378845214844,275.9864807128906
3436.0,3.0,395.9248046875,280.2279357910156,21.86187744140625,276.17626953125
3436.0,4.0,357.541748046875,231.99783325195312,0.986846923828125,465.6162109375
3469.0,1.0,292.07513427734375,333.4425964355469,55.242984771728516,276.5380859375
3469.0,3.0,396.466552734375,283.11248779296875,12.33148193359375,287.4644470214844
3469.0,4.0,358.14404296875,233.0995330810547,4.53228759765625,458.9000549316406
3502.9999999999995,1.0,292.231689453125,332.438232421875,55.487552642822266,270.5567321777344
3502.9999999999995,3.0,397.19775390625,284.92352294921875,9.877471923828125,287.3724365234375
3502.9999999999995,4.0,358.62298583984375,235.78768920898438,-0.15533447265625,462.423828125
3536.0,1.0,292.09088134765625,332.340576171875,56.19325637817383,269.8322448730469
3536.0,3.0,398.23126220703125,288.1412353515625,6.717010498046875,299.55133056640625
3536.0,4.0,359.03118896484375,236.83761596679688,5.2745361328125,452.515625
3569.0,1.0,292.08172607421875,333.73931884765625,56.094078063964844,276.3125305175781
3569.0,3.0,399.0916442871094,289.75628662109375,1.62542724609375,305.3021240234375
3569.0,4.0,359.38165283203125,238.478515625,7.735504150390625,446.76373291015625
3602.9999999999995,1.0,292.0296936035156,333.5509338378906,56.24943542480469,274.6875305175781
3602.9999999999995,3.0,399.65753173828125,289.19659423828125,5.877044677734375,296.47406005859375
3602.9999999999995,4.0,360.25592041015625,240.69020080566406,9.8232421875,445.45587158203125
3635.9999999999995,1.0,292.114501953125,334.17352294921875,55.57807922363281,276.4033203125
3635.9999999999995,3.0,400.9597473144531,289.42083740234375,13.889495849609375,280.40838623046875
3635.9999999999995,4.0,360.4591369628906,242.70675659179688,6.579803466796875,453.7117004394531
3669.0,1.0,292.233642578125,334.64697265625,54.86833953857422,276.92449951171875
3669.0,3.0,401.4681396484375,289.8185729980469,12.9571533203125,268.98748779296875
3669.0,4.0,361.0498352050781,243.69192504882812,8.14111328125,454.50244140625
3703.0,1.0,292.558349609375,335.34820556640625,53.75297546386719,277.3528137207031
3703.0,3.0,402.31573486328125,289.91461181640625,7.28887939453125,277.84130859375
3703.0,4.0,360.01568603515625,243.86398315429688,2.225494384765625,441.332763671875
3735.9999999999995,1.0,292.688720703125,334.8153076171875,56.21233367919922,275.10858154296875
3735.9999999999995,3.0,403.04571533203125,292.2669372558594,6.2283935546875,266.79595947265625
3735.9999999999995,4.0,360.34600830078125,244.981689453125,2.612213134765625,440.58831787109375
3770.0,1.0,292.73138427734375,334.89007568359375,56.34068298339844,276.24334716796875
3770.0,3.0,406.03509521484375,292.4283447265625,15.147003173828125,248.7756805419922
3770.0,4.0,359.96197509765625,245.5359344482422,-3.525177001953125,435.12786865234375
3803.0,1.0,292.7486267089844,335.2459716796875,56.25484085083008,276.72772216796875
3803.0,3.0,407.290283203125,295.36993408203125,4.943206787109375,257.8746337890625
3803.0,4.0,358.9244384765625,245.92108154296875,-8.918212890625,419.5782470703125
3836.0,1.0,292.79107666015625,334.7358703613281,56.70475769042969,272.46014404296875
3836.0,3.0,408.90716552734375,298.21844482421875,0.42822265625,271.01318359375
3836.0,4.0,360.73455810546875,247.45980834960938,-1.286834716796875,420.5278625488281
3869.9999999999995,1.0,292.84002685546875,332.89202880859375,58.127586364746094,260.98455810546875
3869.9999999999995,3.0,410.81561279296875,297.988037109375,3.28582763671875,262.5475769042969
3869.9999999999995,4.0,360.9492492675781,249.07028198242188,1.162994384765625,417.0390625
3903.0,1.0,292.7828369140625,332.49835205078125,59.53255081176758,256.0240173339844
3903.0,3.0,412.31121826171875,305.64678955078125,-22.45123291015625,300.8807373046875
3903.0,4.0,360.99920654296875,250.14419555664062,2.140716552734375,414.388671875
3936.0,1.0,292.80499267578125,330.719482421875,61.018463134765625,244.61178588867188
3936.0,3.0,413.8709411621094,308.4836730957031,-31.752288818359375,310.7236328125
3936.0,4.0,361.44305419921875,250.82943725585938,3.8533935546875,415.2330017089844
3969.9999999999995,1.0,293.31085205078125,336.08953857421875,52.44768142700195,263.43292236328125
3969.9999999999995,3.0,414.6029052734375,308.06591796875,-30.536346435546875,303.9653625488281
3969.9999999999995,4.0,361.5858154296875,252.91485595703125,2.833892822265625,416.92791748046875
4003.0,1.0,293.7335510253906,338.5845947265625,48.77253723144531,270.07550048828125
4003.0,3.0,415.9828796386719,303.8646240234375,-19.565460205078125,278.6783752441406
4003.0,4.0,361.338623046875,254.63888549804688,-0.84814453125,415.0846252441406
4037.0,1.0,293.52545166015625,340.8651123046875,48.57315444946289,274.4735107421875
4037.0,3.0,417.2890625,304.19012451171875,-15.901947021484375,258.74530029296875
4037.0,4.0,361.36431884765625,256.62164306640625,2.16632080078125,401.72943115234375
4069.9999999999995,1.0,293.2747802734375,341.73468017578125,49.47517395019531,274.2269592285156
4069.9999999999995,3.0,417.5855407714844,303.65020751953125,-3.821136474609375,248.91856384277344
4069.9999999999995,4.0,361.55401611328125,258.4529724121094,3.56121826171875,394.2834777832031
4103.0,1.0,293.427734375,341.5726623535156,50.119503021240234,269.83355712890625
4103.0,3.0,419.6885681152344,302.79193115234375,-5.079376220703125,239.4609832763672
4103.0,4.0,361.55548095703125,261.8121643066406,-3.7777099609375,400.2974853515625
4137.0,1.0,293.4701232910156,341.2830810546875,50.93486404418945,267.59503173828125
4137.0,3.0,421.0997009277344,303.5079040527344,-6.2861328125,234.66294860839844
4137.0,4.0,361.90576171875,263.3541259765625,-5.089691162109375,399.195556640625
4170.0,1.0,293.46356201171875,341.505126953125,51.15034103393555,272.40447998046875
4170.0,3.0,421.8043212890625,306.1949462890625,-11.70758056640625,246.0655975341797
4170.0,4.0,362.75811767578125,264.8377685546875,-3.7323760986328125,397.86676025390625
4202.999999999999,1.0,293.7908935546875,341.28619384765625,50.35971450805664,268.236572265625
4202.999999999999,3.0,422.53564453125,307.29345703125,-7.520965576171875,250.11851501464844
4202.999999999999,4.0,362.63592529296875,265.6907653808594,-3.7801666259765625,388.9969787597656
4237.0,1.0,293.894287109375,341.5372619628906,49.835662841796875,268.00897216796875
4237.0,3.0,423.984619140625,309.6639404296875,-8.636932373046875,249.75518798828125
4237.0,4.0,363.1259765625,267.4220886230469,-2.897186279296875,385.5223388671875
4270.0,1.0,294.40728759765625,341.64739990234375,48.133907318115234,267.7117614746094
4270.0,3.0,425.08111572265625,309.8002014160156,-4.328033447265625,245.43946838378906
4270.0,4.0,363.47698974609375,268.71270751953125,0.8621063232421875,376.8450012207031
4303.0,1.0,294.24322509765625,341.6924743652344,49.11886978149414,267.7898254394531
4303.0,3.0,425.71954345703125,313.95513916015625,-6.824462890625,261.84136962890625
4303.0,4.0,364.0211181640625,269.05670166015625,2.572479248046875,380.9521789550781
4337.0,1.0,293.938232421875,342.05999755859375,50.328819274902344,268.9452819824219
4337.0,3.0,426.2054443359375,315.954345703125,-0.53851318359375,265.1481628417969
4337.0,4.0,364.39312744140625,268.82537841796875,5.140838623046875,379.1241455078125
4370.0,1.0,293.80877685546875,342.5823974609375,51.35480499267578,270.7262878417969
4370.0,3.0,427.2594299316406,319.43243408203125,3.75360107421875,276.2635803222656
4370.0,4.0,364.5010070800781,269.01739501953125,6.9060211181640625,376.1459655761719
4404.0,1.0,293.76495361328125,342.76904296875,52.07119369506836,271.5269470214844
4404.0,3.0,427.6031799316406,319.36358642578125,17.822021484375,261.1512145996094
4404.0,4.0,364.4797058105469,270.4090576171875,5.3409881591796875,379.0816345214844
4436.999999999999,1.0,294.131591796875,342.9518127441406,50.452842712402344,271.70306396484375
4436.999999999999,3.0,428.92431640625,319.90020751953125,26.353424072265625,250.4046630859375
4436.999999999999,4.0,364.9466552734375,272.1251525878906,7.515533447265625,374.57965087890625
4470.0,1.0,294.1805419921875,343.19537353515625,50.31443405151367,270.9794616699219
4470.0,3.0,430.52447509765625,324.5892333984375,16.928955078125,269.9560546875
4470.0,4.0,365.37725830078125,273.1065368652344,10.599197387695312,373.52679443359375
4504.0,1.0,294.0811767578125,343.1903076171875,51.02977752685547,270.1936340332031
4504.0,3.0,430.9523010253906,330.5592041015625,6.691375732421875,298.01812744140625
4504.0,4.0,365.4599609375,276.1297607421875,7.93939208984375,381.8798522949219
4537.0,1.0,294.0204772949219,343.06390380859375,52.58388137817383,267.40765380859375
4537.0,3.0,433.4563293457031,333.5750732421875,-1.533966064453125,305.35394287109375
4537.0,4.0,365.5937805175781,279.06329345703125,8.746658325195312,379.91888427734375
4569.999999999999,1.0,294.0166015625,342.97906494140625,53.14745330810547,265.80322265625
4569.999999999999,3.0,436.0062255859375,335.0986328125,-12.159027099609375,305.44024658203125
4569.999999999999,4.0,365.6632080078125,281.61944580078125,8.336135864257812,384.15521240234375
4604.0,1.0,294.147216796875,342.7683410644531,53.834529876708984,264.2155456542969
4604.0,3.0,437.40203857421875,335.7081298828125,-11.82794189453125,302.9513244628906
4604.0,4.0,365.6531066894531,284.0240783691406,7.4140167236328125,384.3562927246094
4637.0,1.0,294.1427001953125,342.8266296386719,53.92219543457031,263.0248718261719
4637.0,3.0,439.6964111328125,336.95733642578125,-12.159820556640625,304.7452392578125
4637.0,4.0,366.46417236328125,286.6639404296875,12.959274291992188,383.405517578125
4670.0,1.0,294.1522216796875,343.15850830078125,53.873931884765625,265.04498291015625
4670.0,3.0,441.201416015625,329.53814697265625,17.66058349609375,256.9910583496094
4670.0,4.0,366.0645751953125,286.66748046875,12.686447143554688,374.8603210449219
4704.0,1.0,294.1457214355469,343.41082763671875,53.031105041503906,267.3714904785156
4704.0,3.0,442.33111572265625,327.8201904296875,18.155059814453125,240.12139892578125
4704.0,4.0,366.0303039550781,289.9744873046875,9.92144775390625,380.8171691894531
4737.0,1.0,294.0892333984375,343.6595153808594,52.76568603515625,266.32391357421875
4737.0,3.0,444.28167724609375,328.38751220703125,17.88311767578125,241.47036743164062
4737.0,4.0,366.0048522949219,292.0804138183594,10.157012939453125,380.6499328613281
4771.0,1.0,294.0777587890625,343.75030517578125,52.83856964111328,265.1095886230469
4771.0,3.0,445.12298583984375,329.25067138671875,7.75152587890625,235.88504028320312
4771.0,4.0,365.4637756347656,293.2234802246094,9.854949951171875,378.55615234375
4803.999999999999,1.0,294.09765625,343.72296142578125,52.90329360961914,264.9854431152344
4803.999999999999,3.0,446.5970153808594,328.9498291015625,14.791900634765625,237.3389892578125
4803.999999999999,4.0,365.1259765625,293.77471923828125,10.146453857421875,373.1644592285156
4837.0,1.0,294.1497802734375,344.28167724609375,52.404232025146484,267.6632080078125
4837.0,3.0,448.5260009765625,329.85137939453125,15.604400634765625,232.42822265625
4837.0,4.0,365.0525207519531,294.7401428222656,10.491348266601562,369.2362060546875
4871.0,1.0,294.0919189453125,344.3421325683594,52.214988708496094,267.2401428222656
4871.0,3.0,449.50390625,329.6269836425781,18.30865478515625,219.61782836914062
4871.0,4.0,363.46630859375,294.6490173339844,5.7772216796875,361.6358642578125
4904.0,1.0,294.0526123046875,345.5042724609375,51.60382843017578,271.48291015625
4904.0,3.0,450.1802978515625,332.8980407714844,9.22052001953125,227.964599609375
4904.0,4.0,363.2684326171875,294.59454345703125,6.600738525390625,357.7230224609375
4936.999999999999,1.0,294.2213134765625,345.196533203125,51.732666015625,270.1445617675781
4936.999999999999,3.0,451.859130859375,341.41485595703125,-28.8670654296875,260.0362548828125
4936.999999999999,4.0,363.3287048339844,295.95989990234375,7.454376220703125,353.883544921875
4971.0,1.0,294.19451904296875,345.2498779296875,51.538639068603516,268.4709777832031
4971.0,3.0,452.01953125,345.55908203125,-40.254241943359375,275.5596008300781
4971.0,4.0,363.51287841796875,297.3739318847656,11.30865478515625,346.0137939453125
5004.0,1.0,294.23388671875,345.5353088378906,51.26411437988281,268.5625305175781
5004.0,3.0,453.66900634765625,347.6426086425781,-36.22198486328125,276.1364440917969
5004.0,4.0,363.42498779296875,298.23992919921875,12.275238037109375,340.864990234375
5037.999999999999,1.0,294.214599609375,345.658447265625,50.97602844238281,267.3375244140625
